Size,Iterations,Algorithm,Data Shape,Avg (ns),Avg (s),Std (ns),Min (ns),Max (ns),Status
100000,10,Quick Sort,Strings,196207479.3,0.196207479,3348661.2,190332542.0,200841667.0,Success
1000000,3,Timsort (built-in),Random Ints,115308027.7,0.115308028,457155.5,114852583.0,115766875.0,Success
1000000,3,Timsort (custom),Random Ints,2061475139.0,2.061475139,36366649.5,2035491042.0,2103035583.0,Success
1000000,3,Merge Sort,Random Ints,2223592931.0,2.223592931,46390046.5,2170091417.0,2252630042.0,Success
1000000,3,Insertion Sort,Random Ints,,,,,,Skipped (O(n^2) too slow)
1000000,3,Quick Sort,Random Ints,2202662985.7,2.202662986,40302010.0,2166269291.0,2245977083.0,Success
1000000,3,Timsort (built-in),Sorted Ints,1912736.3,0.001912736,130149.3,1790000.0,2049209.0,Success
1000000,3,Timsort (custom),Sorted Ints,1166268388.7,1.166268389,478964.5,1165843916.0,1166787666.0,Success
1000000,3,Merge Sort,Sorted Ints,1668243847.3,1.668243847,7041906.6,1661975542.0,1675863500.0,Success
1000000,3,Insertion Sort,Sorted Ints,,,,,,Skipped (O(n^2) too slow)
1000000,3,Quick Sort,Sorted Ints,2085604764.0,2.085604764,59094586.1,2018649834.0,2130481708.0,Success
1000000,3,Timsort (built-in),Reverse Sorted,2105666.7,0.002105667,129291.9,1990458.0,2245500.0,Success
1000000,3,Timsort (custom),Reverse Sorted,1926174361.0,1.926174361,8831138.2,1917610875.0,1935250792.0,Success
1000000,3,Merge Sort,Reverse Sorted,1670221736.3,1.670221736,1303445.0,1669032208.0,1671615084.0,Success
1000000,3,Insertion Sort,Reverse Sorted,,,,,,Skipped (O(n^2) too slow)
1000000,3,Quick Sort,Reverse Sorted,2110621472.3,2.110621472,59599575.5,2053690583.0,2172572209.0,Success
1000000,3,Timsort (built-in),Almost Sorted,20759208.7,0.020759209,573024.0,20209709.0,21353167.0,Success
1000000,3,Timsort (custom),Almost Sorted,1458125569.7,1.458125570,707054.5,1457315542.0,1458619000.0,Success
1000000,3,Merge Sort,Almost Sorted,1936094055.3,1.936094055,12145775.4,1925793000.0,1949486916.0,Success
1000000,3,Insertion Sort,Almost Sorted,,,,,,Skipped (O(n^2) too slow)
1000000,3,Quick Sort,Almost Sorted,2090921930.7,2.090921931,22934222.2,2065886625.0,2110916458.0,Success
1000000,3,Timsort (built-in),Half Sorted,58769139.3,0.058769139,843004.5,58273334.0,59742500.0,Success
1000000,3,Timsort (custom),Half Sorted,1574053833.3,1.574053833,12039999.8,1560152208.0,1581146792.0,Success
1000000,3,Merge Sort,Half Sorted,1926200431.0,1.926200431,40272712.9,1900674209.0,1972626584.0,Success
1000000,3,Insertion Sort,Half Sorted,,,,,,Skipped (O(n^2) too slow)
1000000,3,Quick Sort,Half Sorted,2030119458.3,2.030119458,14296555.1,2014551459.0,2042659458.0,Success
1000000,3,Timsort (built-in),Flat (Few Unique),32913555.3,0.032913555,184655.6,32701750.0,33040708.0,Success
1000000,3,Timsort (custom),Flat (Few Unique),1723966291.3,1.723966291,8328661.2,1717374791.0,1733326750.0,Success
1000000,3,Merge Sort,Flat (Few Unique),1976519263.7,1.976519264,999641.8,1975427000.0,1977388666.0,Success
1000000,3,Insertion Sort,Flat (Few Unique),,,,,,Skipped (O(n^2) too slow)
1000000,3,Quick Sort,Flat (Few Unique),163925000.3,0.163925000,20031330.4,146518334.0,185819625.0,Success
1000000,3,Timsort (built-in),Floats,120843125.0,0.120843125,862035.4,120161833.0,121812250.0,Success
1000000,3,Timsort (custom),Floats,2059389791.7,2.059389792,56939197.7,2021576708.0,2124876375.0,Success
1000000,3,Merge Sort,Floats,2233864305.3,2.233864305,48405562.8,2177971750.0,2262150000.0,Success
1000000,3,Insertion Sort,Floats,,,,,,Skipped (O(n^2) too slow)
1000000,3,Quick Sort,Floats,2228351652.7,2.228351653,11967622.6,2218199250.0,2241547000.0,Success
1000000,3,Timsort (built-in),Strings,181972666.7,0.181972667,3564601.5,177912375.0,184587541.0,Success
1000000,3,Timsort (custom),Strings,2269852139.0,2.269852139,36437164.8,2241976167.0,2311082333.0,Success
1000000,3,Merge Sort,Strings,2406826139.0,2.406826139,7362509.0,2400032167.0,2414648958.0,Success
1000000,3,Insertion Sort,Strings,,,,,,Skipped (O(n^2) too slow)
1000000,3,Quick Sort,Strings,2456036236.0,2.456036236,47595321.0,2401548000.0,2489492333.0,Success
